YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,1,7,B6,2702,N568JB,JFK,BUF,650,648,-2,13,701,82,75,59,301,800,3,812,803,-9,0,0,,,,,,
2015,3,1,7,B6,2101,N353JB,BUF,JFK,736,725,-11,31,756,85,96,58,301,854,7,901,901,0,0,0,,,,,,
2015,3,1,7,B6,2301,N568JB,BUF,JFK,856,847,-9,25,912,84,91,59,301,1011,7,1020,1018,-2,0,0,,,,,,
2015,3,1,7,B6,586,N634JB,JFK,ROC,930,925,-5,14,939,91,75,55,264,1034,6,1101,1040,-21,0,0,,,,,,
2015,3,1,7,B6,116,N353JB,JFK,SYR,937,936,-1,15,951,80,68,48,209,1039,5,1057,1044,-13,0,0,,,,,,
2015,3,1,7,B6,2602,N239JB,JFK,BUF,1039,1035,-4,11,1046,84,76,62,301,1148,3,1203,1151,-12,0,0,,,,,,
2015,3,1,7,EV,5265,N708EV,ROC,LGA,1100,1059,-1,34,1133,76,91,50,254,1223,7,1216,1230,14,0,0,,,,,,
2015,3,1,7,B6,315,N353JB,SYR,JFK,1133,1123,-10,12,1135,74,67,47,209,1222,8,1247,1230,-17,0,0,,,,,,
2015,3,1,7,B6,285,N634JB,ROC,JFK,1142,1133,-9,25,1158,79,86,51,264,1249,10,1301,1259,-2,0,0,,,,,,
2015,3,1,7,B6,2401,N239JB,BUF,JFK,1241,1237,-4,32,1309,87,137,96,301,1445,9,1408,1454,46,0,0,,46,0,0,0,0
2015,3,1,7,EV,5317,N722EV,LGA,SYR,1245,1238,-7,50,1328,71,102,47,198,1415,5,1356,1420,24,0,0,,24,0,0,0,0
2015,3,1,7,B6,316,N306JB,JFK,SYR,1310,1304,-6,45,1349,81,97,49,209,1438,3,1431,1441,10,0,0,,,,,,
2015,3,1,7,B6,2402,N353JB,JFK,BUF,1325,1323,-2,49,1412,89,117,65,301,1517,3,1454,1520,26,0,0,,26,0,0,0,0
2015,3,1,7,EV,5133,N722EV,SYR,LGA,1431,1526,55,,,75,,,198,,,1546,,,0,1,A,,,,,
2015,3,1,7,B6,1515,N306JB,SYR,JFK,1507,1750,163,40,1830,87,106,55,209,1925,11,1634,1936,182,0,0,,178,0,0,4,0
2015,3,1,7,B6,2601,N353JB,BUF,JFK,1530,1855,205,30,1925,90,107,55,301,2020,22,1700,2042,222,0,0,,202,0,0,20,0
2015,3,1,7,B6,286,N267JB,JFK,ROC,1630,1728,58,51,1819,93,121,59,264,1918,11,1803,1929,86,0,0,,28,0,0,44,14
2015,3,1,7,B6,2302,N354JB,JFK,BUF,1630,1906,156,40,1946,98,109,65,301,2051,4,1808,2055,167,0,0,,11,0,0,151,5
2015,3,1,7,EV,5459,N722EV,LGA,BUF,1647,,,,,97,,,292,,,1824,,,0,1,A,,,,,
2015,3,1,7,B6,2202,N353JB,JFK,BUF,1830,,,,,100,,,301,,,2010,,,0,1,B,,,,,
2015,3,1,7,B6,585,N267JB,ROC,JFK,1840,2006,86,25,2031,87,107,51,264,2122,31,2007,2153,106,0,0,,27,0,0,79,0
2015,3,1,7,B6,2701,N354JB,BUF,JFK,1844,2137,173,26,2203,95,101,60,301,2303,15,2019,2318,179,0,0,,18,0,0,161,0
2015,3,1,7,EV,5104,N722EV,BUF,LGA,1859,,,,,91,,,292,,,2030,,,0,1,A,,,,,
2015,3,1,7,B6,1001,N353JB,BUF,JFK,2046,,,,,87,,,301,,,2213,,,0,1,B,,,,,
2015,3,1,7,B6,702,N267JB,JFK,BUF,2155,2306,71,41,2347,95,112,68,301,55,3,2330,58,88,0,0,,17,0,0,28,43
2015,3,1,7,B6,1816,N294JB,JFK,SYR,2229,225,236,34,259,70,84,44,209,343,6,2339,349,250,0,0,,14,0,0,225,11
2015,3,1,7,B6,486,N239JB,JFK,ROC,2236,26,110,20,46,82,87,60,264,146,7,2358,153,115,0,0,,5,0,0,99,11
2015,3,1,7,B6,2002,N273JB,JFK,BUF,2259,37,98,19,56,84,88,64,301,200,5,23,205,102,0,0,,4,0,0,13,85
2015,3,2,1,B6,2001,N267JB,BUF,JFK,536,534,-2,28,602,84,88,52,301,654,8,700,702,2,0,0,,,,,,
2015,3,2,1,B6,115,N294JB,SYR,JFK,550,545,-5,30,615,80,80,42,209,657,8,710,705,-5,0,0,,,,,,
2015,3,2,1,B6,185,N239JB,ROC,JFK,606,557,-9,64,701,83,121,49,264,750,8,729,758,29,0,0,,29,0,0,0,0
2015,3,2,1,B6,2702,N709JB,JFK,BUF,650,656,6,36,732,82,118,78,301,850,4,812,854,42,0,0,,36,0,6,0,0
2015,3,2,1,B6,2101,N298JB,BUF,JFK,736,744,8,33,817,85,96,57,301,914,6,901,920,19,0,0,,11,0,8,0,0
2015,3,2,1,B6,2301,N709JB,BUF,JFK,856,935,39,18,953,84,85,62,301,1055,5,1020,1100,40,0,0,,1,0,1,38,0
2015,3,2,1,EV,5121,N744EV,LGA,ROC,915,1016,61,38,1054,94,92,49,254,1143,5,1049,1148,59,0,0,,0,0,59,0,0
2015,3,2,1,B6,586,N519JB,JFK,ROC,930,933,3,39,1012,91,97,55,264,1107,3,1101,1110,9,0,0,,,,,,
2015,3,2,1,EV,5028,N718EV,LGA,BUF,935,1025,50,86,1151,103,166,56,292,1247,24,1118,1311,113,0,0,,63,0,50,0,0
2015,3,2,1,B6,116,N298JB,JFK,SYR,937,956,19,32,1028,80,87,52,209,1120,3,1057,1123,26,0,0,,7,0,6,13,0
2015,3,2,1,B6,2602,N192JB,JFK,BUF,1039,1038,-1,29,1107,84,98,67,301,1214,2,1203,1216,13,0,0,,,,,,
2015,3,2,1,EV,5535,N744EV,ROC,LGA,1124,1223,59,11,1234,74,66,49,254,1323,6,1238,1329,51,0,0,,0,0,0,51,0
2015,3,2,1,B6,315,N298JB,SYR,JFK,1133,1202,29,38,1240,74,86,42,209,1322,6,1247,1328,41,0,0,,12,0,9,20,0
2015,3,2,1,B6,285,N519JB,ROC,JFK,1142,1152,10,14,1206,79,68,51,264,1257,3,1301,1300,-1,0,0,,,,,,
2015,3,2,1,EV,5094,N708EV,BUF,LGA,1153,1250,57,31,1321,83,90,51,292,1412,8,1316,1420,64,0,0,,7,0,6,51,0
2015,3,2,1,B6,2401,N192JB,BUF,JFK,1241,1247,6,17,1304,87,83,55,301,1359,11,1408,1410,2,0,0,,,,,,
2015,3,2,1,EV,5317,N707EV,LGA,SYR,1244,1308,24,35,1343,78,84,46,198,1429,3,1402,1432,30,0,0,,6,0,2,22,0
2015,3,2,1,B6,316,N317JB,JFK,SYR,1310,1308,-2,17,1325,81,76,57,209,1422,2,1431,1424,-7,0,0,,,,,,
2015,3,2,1,B6,2402,N298JB,JFK,BUF,1325,1413,48,15,1428,89,85,66,301,1534,4,1454,1538,44,0,0,,0,0,14,30,0
2015,3,2,1,EV,4951,N707EV,SYR,LGA,1437,1524,47,14,1538,82,76,42,198,1620,20,1559,1640,41,0,0,,0,0,11,30,0
2015,3,2,1,B6,1515,N317JB,SYR,JFK,1507,1458,-9,23,1521,87,74,45,209,1606,6,1634,1612,-22,0,0,,,,,,
2015,3,2,1,B6,2601,N298JB,BUF,JFK,1530,1608,38,13,1621,90,77,58,301,1719,6,1700,1725,25,0,0,,0,0,0,25,0
2015,3,2,1,B6,286,N358JB,JFK,ROC,1630,1626,-4,24,1650,93,90,60,264,1750,6,1803,1756,-7,0,0,,,,,,
2015,3,2,1,B6,2302,N306JB,JFK,BUF,1630,1708,38,27,1735,98,88,58,301,1833,3,1808,1836,28,0,0,,0,0,28,0,0
2015,3,2,1,B6,2202,N298JB,JFK,BUF,1830,1828,-2,15,1843,100,83,65,301,1948,3,2010,1951,-19,0,0,,,,,,
2015,3,2,1,B6,585,N358JB,ROC,JFK,1840,1903,23,36,1939,87,93,53,264,2032,4,2007,2036,29,0,0,,29,0,0,0,0
2015,3,2,1,B6,2701,N306JB,BUF,JFK,1844,1930,46,26,1956,95,92,62,301,2058,4,2019,2102,43,0,0,,22,0,0,21,0
2015,3,2,1,B6,1001,N298JB,BUF,JFK,2046,2032,-14,14,2046,87,81,61,301,2147,6,2213,2153,-20,0,0,,,,,,
2015,3,2,1,B6,702,N317JB,JFK,BUF,2155,2158,3,23,2221,95,87,61,301,2322,3,2330,2325,-5,0,0,,,,,,
2015,3,2,1,B6,1816,N239JB,JFK,SYR,2229,2306,37,26,2332,70,76,47,209,19,3,2339,22,43,0,0,,6,0,37,0,0
2015,3,2,1,B6,486,N192JB,JFK,ROC,2236,2235,-1,15,2250,82,77,57,264,2347,5,2358,2352,-6,0,0,,,,,,
2015,3,2,1,B6,2002,N318JB,JFK,BUF,2259,2251,-8,26,2317,84,92,64,301,21,2,23,23,0,0,0,,,,,,
2015,3,3,2,B6,2001,N318JB,BUF,JFK,536,530,-6,17,547,84,77,55,301,642,5,700,647,-13,0,0,,,,,,
2015,3,3,2,B6,115,N239JB,SYR,JFK,550,543,-7,27,610,80,78,43,209,653,8,710,701,-9,0,0,,,,,,
2015,3,3,2,B6,185,N192JB,ROC,JFK,606,556,-10,17,613,83,71,49,264,702,5,729,707,-22,0,0,,,,,,
2015,3,3,2,B6,2702,N637JB,JFK,BUF,650,644,-6,26,710,82,92,61,301,811,5,812,816,4,0,0,,,,,,
2015,3,3,2,B6,2101,N317JB,BUF,JFK,736,725,-11,19,744,85,73,50,301,834,4,901,838,-23,0,0,,,,,,
2015,3,3,2,EV,5121,N740EV,LGA,ROC,850,844,-6,22,906,90,83,52,254,958,9,1020,1007,-13,0,0,,,,,,
2015,3,3,2,B6,2301,N637JB,BUF,JFK,856,851,-5,14,905,84,74,55,301,1000,5,1020,1005,-15,0,0,,,,,,
2015,3,3,2,B6,586,N645JB,JFK,ROC,930,928,-2,28,956,91,86,50,264,1046,8,1101,1054,-7,0,0,,,,,,
2015,3,3,2,EV,5028,N398CA,LGA,BUF,935,1023,48,31,1054,103,90,54,292,1148,5,1118,1153,35,0,0,,0,0,0,35,0
2015,3,3,2,B6,116,N317JB,JFK,SYR,937,931,-6,21,952,80,69,46,209,1038,2,1057,1040,-17,0,0,,,,,,
2015,3,3,2,B6,2602,N353JB,JFK,BUF,1039,1029,-10,12,1041,84,71,58,301,1139,1,1203,1140,-23,0,0,,,,,,
2015,3,3,2,EV,5535,N740EV,ROC,LGA,1110,1103,-7,12,1115,77,69,44,254,1159,13,1227,1212,-15,0,0,,,,,,
2015,3,3,2,B6,315,N317JB,SYR,JFK,1133,1123,-10,10,1133,74,50,36,209,1209,4,1247,1213,-34,0,0,,,,,,
2015,3,3,2,B6,285,N645JB,ROC,JFK,1142,1137,-5,56,1233,79,110,49,264,1322,5,1301,1327,26,0,0,,26,0,0,0,0
2015,3,3,2,EV,5094,N398CA,BUF,LGA,1153,1230,37,30,1300,83,93,54,292,1354,9,1316,1403,47,0,0,,10,0,12,25,0
2015,3,3,2,B6,2401,N353JB,BUF,JFK,1241,1235,-6,23,1258,87,80,53,301,1351,4,1408,1355,-13,0,0,,,,,,
2015,3,3,2,EV,5317,N751EV,LGA,SYR,1244,1244,0,30,1314,78,77,45,198,1359,2,1402,1401,-1,0,0,,,,,,
2015,3,3,2,B6,316,N229JB,JFK,SYR,1310,1300,-10,23,1323,81,74,47,209,1410,4,1431,1414,-17,0,0,,,,,,
2015,3,3,2,B6,2402,N317JB,JFK,BUF,1325,1323,-2,19,1342,89,83,60,301,1442,4,1454,1446,-8,0,0,,,,,,
2015,3,3,2,EV,4951,N751EV,SYR,LGA,1437,1435,-2,38,1513,82,90,35,198,1548,17,1559,1605,6,0,0,,,,,,
2015,3,3,2,B6,1515,N229JB,SYR,JFK,1507,1500,-7,39,1539,87,102,57,209,1636,6,1634,1642,8,0,0,,,,,,
2015,3,3,2,B6,2601,N317JB,BUF,JFK,1530,1522,-8,37,1559,90,131,82,301,1721,12,1700,1733,33,0,0,,33,0,0,0,0
2015,3,3,2,B6,286,N206JB,JFK,ROC,1630,1729,59,77,1846,93,144,59,264,1945,8,1803,1953,110,0,0,,51,0,13,46,0
2015,3,3,2,B6,2302,N358JB,JFK,BUF,1630,1625,-5,39,1704,98,103,58,301,1802,6,1808,1808,0,0,0,,,,,,
2015,3,3,2,B6,2202,N317JB,JFK,BUF,1830,1825,-5,37,1902,100,106,65,301,2007,4,2010,2011,1,0,0,,,,,,
2015,3,3,2,B6,585,N206JB,ROC,JFK,1840,2022,102,7,2029,87,76,57,264,2126,12,2007,2138,91,0,0,,0,0,0,91,0
2015,3,3,2,B6,2701,N358JB,BUF,JFK,1844,1846,2,29,1915,95,95,59,301,2014,7,2019,2021,2,0,0,,,,,,
2015,3,3,2,B6,1001,N317JB,BUF,JFK,2046,2045,-1,10,2055,87,86,68,301,2203,8,2213,2211,-2,0,0,,,,,,
2015,3,3,2,B6,702,N229JB,JFK,BUF,2155,2209,14,40,2249,95,107,64,301,2353,3,2330,2356,26,0,0,,12,0,14,0,0
2015,3,3,2,B6,1816,N192JB,JFK,SYR,2229,2243,14,30,2313,70,80,47,209,2400,3,2339,3,24,0,0,,10,0,6,8,0
2015,3,3,2,B6,486,N353JB,JFK,ROC,2236,2256,20,34,2330,82,98,56,264,26,8,2358,34,36,0,0,,16,0,20,0,0
2015,3,3,2,B6,2002,N274JB,JFK,BUF,2259,2256,-3,30,2326,84,98,66,301,32,2,23,34,11,0,0,,,,,,
2015,3,4,3,B6,2001,N236JB,BUF,JFK,536,533,-3,26,559,84,86,56,301,655,4,700,659,-1,0,0,,,,,,
2015,3,4,3,B6,115,N192JB,SYR,JFK,550,540,-10,12,552,80,61,44,209,636,5,710,641,-29,0,0,,,,,,
2015,3,4,3,B6,185,N353JB,ROC,JFK,607,555,-12,12,607,83,86,64,264,711,10,730,721,-9,0,0,,,,,,
2015,3,4,3,B6,2702,N529JB,JFK,BUF,650,647,-3,19,706,82,82,61,301,807,2,812,809,-3,0,0,,,,,,
2015,3,4,3,B6,2101,N274JB,BUF,JFK,736,727,-9,10,737,85,74,56,301,833,8,901,841,-20,0,0,,,,,,
2015,3,4,3,B6,2301,N529JB,BUF,JFK,856,852,-4,12,904,84,78,58,301,1002,8,1020,1010,-10,0,0,,,,,,
2015,3,4,3,EV,5121,N740EV,LGA,ROC,915,,,,,94,,,254,,,1049,,,0,1,B,,,,,
2015,3,4,3,B6,586,N706JB,JFK,ROC,930,921,-9,12,933,91,73,55,264,1028,6,1101,1034,-27,0,0,,,,,,
2015,3,4,3,EV,5028,N398CA,LGA,BUF,935,935,0,33,1008,103,96,57,292,1105,6,1118,1111,-7,0,0,,,,,,
2015,3,4,3,B6,116,N274JB,JFK,SYR,937,935,-2,12,947,80,64,50,209,1037,2,1057,1039,-18,0,0,,,,,,
2015,3,4,3,B6,2602,N358JB,JFK,BUF,1039,1038,-1,15,1053,84,82,63,301,1156,4,1203,1200,-3,0,0,,,,,,
2015,3,4,3,EV,5535,N740EV,ROC,LGA,1124,,,,,74,,,254,,,1238,,,0,1,B,,,,,
2015,3,4,3,B6,315,N274JB,SYR,JFK,1133,1123,-10,10,1133,74,67,52,209,1225,5,1247,1230,-17,0,0,,,,,,
2015,3,4,3,B6,285,N706JB,ROC,JFK,1142,1132,-10,11,1143,79,70,51,264,1234,8,1301,1242,-19,0,0,,,,,,
2015,3,4,3,EV,5094,N398CA,BUF,LGA,1153,1151,-2,10,1201,83,65,49,292,1250,6,1316,1256,-20,0,0,,,,,,
2015,3,4,3,B6,2401,N358JB,BUF,JFK,1241,1244,3,15,1259,87,85,61,301,1400,9,1408,1409,1,0,0,,,,,,
2015,3,4,3,EV,5317,N708EV,LGA,SYR,1244,1249,5,25,1314,78,71,42,198,1356,4,1402,1400,-2,0,0,,,,,,
2015,3,4,3,B6,316,N283JB,JFK,SYR,1310,1308,-2,10,1318,81,61,49,209,1407,2,1431,1409,-22,0,0,,,,,,
2015,3,4,3,B6,2402,N274JB,JFK,BUF,1325,1340,15,14,1354,89,82,65,301,1459,3,1454,1502,8,0,0,,,,,,
2015,3,4,3,EV,4951,N708EV,SYR,LGA,1437,1451,14,11,1502,82,61,38,198,1540,12,1559,1552,-7,0,0,,,,,,
2015,3,4,3,B6,1515,N283JB,SYR,JFK,1507,1457,-10,7,1504,87,66,52,209,1556,7,1634,1603,-31,0,0,,,,,,
2015,3,4,3,B6,2601,N274JB,BUF,JFK,1530,1537,7,12,1549,90,79,61,301,1650,6,1700,1656,-4,0,0,,,,,,
2015,3,4,3,B6,286,N358JB,JFK,ROC,1630,1727,57,17,1744,93,79,57,264,1841,5,1803,1846,43,0,0,,0,0,43,0,0
2015,3,4,3,B6,2302,N228JB,JFK,BUF,1630,1747,77,14,1801,98,83,65,301,1906,4,1808,1910,62,0,0,,0,0,9,53,0
2015,3,4,3,B6,2202,N274JB,JFK,BUF,1830,1828,-2,15,1843,100,81,63,301,1946,3,2010,1949,-21,0,0,,,,,,
2015,3,4,3,B6,585,N358JB,ROC,JFK,1840,1921,41,12,1933,87,71,53,264,2026,6,2007,2032,25,0,0,,0,0,3,22,0
2015,3,4,3,B6,2701,N228JB,BUF,JFK,1844,,,,,95,,,301,,,2019,,,0,1,B,,,,,
2015,3,4,3,B6,1001,N274JB,BUF,JFK,2046,2036,-10,24,2100,87,81,52,301,2152,5,2213,2157,-16,0,0,,,,,,
2015,3,4,3,B6,702,N283JB,JFK,BUF,2155,2153,-2,17,2210,95,92,73,301,2323,2,2330,2325,-5,0,0,,,,,,
2015,3,4,3,B6,1816,N346JB,JFK,SYR,2229,7,98,11,18,70,56,42,209,100,3,2339,103,84,0,0,,0,0,5,79,0
2015,3,4,3,B6,486,N198JB,JFK,ROC,2236,2238,2,15,2253,82,77,59,264,2352,3,2358,2355,-3,0,0,,,,,,
2015,3,4,3,B6,2002,N354JB,JFK,BUF,2259,2252,-7,11,2303,84,75,58,301,1,6,23,7,-16,0,0,,,,,,
2015,3,5,4,B6,2001,N306JB,BUF,JFK,536,532,-4,21,553,84,84,59,301,652,4,700,656,-4,0,0,,,,,,
2015,3,5,4,B6,115,N346JB,SYR,JFK,550,544,-6,11,555,80,64,43,209,638,10,710,648,-22,0,0,,,,,,
2015,3,5,4,B6,185,N198JB,ROC,JFK,607,558,-9,18,616,83,82,54,264,710,10,730,720,-10,0,0,,,,,,
2015,3,5,4,B6,2702,N658JB,JFK,BUF,650,714,24,57,811,82,124,64,301,915,3,812,918,66,0,0,,42,0,0,0,24
2015,3,5,4,B6,2101,N354JB,BUF,JFK,736,719,-17,26,745,85,101,58,301,843,17,901,900,-1,0,0,,,,,,
2015,3,5,4,B6,2301,N658JB,BUF,JFK,856,949,53,27,1016,84,94,55,301,1111,12,1020,1123,63,0,0,,10,0,0,53,0
2015,3,5,4,EV,5121,N710EV,LGA,ROC,915,,,,,94,,,254,,,1049,,,0,1,A,,,,,
2015,3,5,4,B6,586,N509JB,JFK,ROC,930,931,1,54,1025,91,121,58,264,1123,9,1101,1132,31,0,0,,30,0,1,0,0
2015,3,5,4,EV,5028,N708EV,LGA,BUF,935,,,,,103,,,292,,,1118,,,0,1,A,,,,,
2015,3,5,4,B6,116,N354JB,JFK,SYR,937,933,-4,79,1052,80,125,45,209,1137,1,1057,1138,41,0,0,,41,0,0,0,0
2015,3,5,4,B6,2602,N317JB,JFK,BUF,1039,,,,,84,,,301,,,1203,,,0,1,B,,,,,
2015,3,5,4,EV,5535,N710EV,ROC,LGA,1124,,,,,74,,,254,,,1238,,,0,1,B,,,,,
2015,3,5,4,B6,315,N354JB,SYR,JFK,1133,1209,36,11,1220,74,100,75,209,1335,14,1247,1349,62,0,0,,26,0,1,35,0
2015,3,5,4,B6,285,N509JB,ROC,JFK,1142,1214,32,26,1240,79,150,107,264,1427,17,1301,1444,103,0,0,,71,0,2,30,0
2015,3,5,4,EV,5094,N138EV,BUF,LGA,1153,,,,,83,,,292,,,1316,,,0,1,B,,,,,
2015,3,5,4,B6,2401,N179JB,BUF,JFK,1241,2232,591,21,2253,87,96,65,301,2358,10,1408,8,600,0,0,,600,0,0,0,0
2015,3,5,4,EV,5317,N398CA,LGA,SYR,1244,,,,,78,,,198,,,1402,,,0,1,B,,,,,
2015,3,5,4,B6,316,N266JB,JFK,SYR,1310,1902,352,48,1950,81,99,48,209,2038,3,1431,2041,370,0,0,,18,0,0,76,276
2015,3,5,4,B6,2402,N354JB,JFK,BUF,1325,1437,72,54,1531,89,120,64,301,1635,2,1454,1637,103,0,0,,31,0,0,54,18
2015,3,5,4,EV,4951,N754EV,SYR,LGA,1437,,,,,82,,,198,,,1559,,,0,1,B,,,,,
2015,3,5,4,B6,1515,N266JB,SYR,JFK,1507,2134,387,9,2143,87,107,85,209,2308,13,1634,2321,407,0,0,,43,0,288,76,0
2015,3,5,4,B6,2601,N354JB,BUF,JFK,1530,,,,,90,,,301,,,1700,,,0,1,B,,,,,
2015,3,5,4,B6,286,N309JB,JFK,ROC,1630,1712,42,79,1831,93,149,63,264,1934,7,1803,1941,98,0,0,,56,0,0,14,28
2015,3,5,4,B6,2302,N266JB,JFK,BUF,1630,19,469,63,122,98,127,62,301,224,2,1808,226,498,0,0,,29,0,0,441,28
2015,3,5,4,B6,2202,N354JB,JFK,BUF,1830,,,,,100,,,301,,,2010,,,0,1,B,,,,,
2015,3,5,4,B6,585,N309JB,ROC,JFK,1840,2121,161,6,2127,87,100,77,264,2244,17,2007,2301,174,0,0,,83,0,0,91,0
2015,3,5,4,B6,2701,N266JB,BUF,JFK,1844,,,,,95,,,301,,,2019,,,0,1,B,,,,,
2015,3,5,4,B6,1001,N354JB,BUF,JFK,2046,328,402,44,412,87,114,53,301,505,17,2213,522,429,0,0,,27,0,402,0,0
2015,3,5,4,B6,702,N374JB,JFK,BUF,2155,,,,,95,,,301,,,2330,,,0,1,B,,,,,
2015,3,5,4,B6,1816,N346JB,JFK,SYR,2229,523,414,16,539,70,67,46,209,625,5,2339,630,411,0,0,,0,0,0,358,53
2015,3,5,4,B6,486,N179JB,JFK,ROC,2236,,,,,82,,,264,,,2358,,,0,1,B,,,,,
2015,3,5,4,B6,2002,N274JB,JFK,BUF,2259,,,,,84,,,301,,,23,,,0,1,B,,,,,
2015,3,6,5,B6,2001,N375JB,BUF,JFK,536,534,-2,25,559,84,103,60,301,659,18,700,717,17,0,0,,17,0,0,0,0
2015,3,6,5,B6,115,N346JB,SYR,JFK,550,819,149,28,847,80,73,39,209,926,6,710,932,142,0,0,,0,0,51,91,0
2015,3,6,5,B6,185,N179JB,ROC,JFK,606,,,,,83,,,264,,,729,,,0,1,B,,,,,
2015,3,6,5,B6,2702,N659JB,JFK,BUF,650,648,-2,49,737,82,109,57,301,834,3,812,837,25,0,0,,25,0,0,0,0
2015,3,6,5,B6,2101,N374JB,BUF,JFK,736,,,,,85,,,301,,,901,,,0,1,B,,,,,
2015,3,6,5,EV,5121,N708EV,LGA,ROC,850,,,,,90,,,254,,,1020,,,0,1,B,,,,,
2015,3,6,5,B6,2301,N659JB,BUF,JFK,856,926,30,10,936,84,77,63,301,1039,4,1020,1043,23,0,0,,0,0,7,16,0
2015,3,6,5,B6,586,N625JB,JFK,ROC,930,,,,,91,,,264,,,1101,,,0,1,A,,,,,
2015,3,6,5,EV,5028,N740EV,LGA,BUF,935,1057,82,29,1126,103,81,47,292,1213,5,1118,1218,60,0,0,,0,0,0,60,0
2015,3,6,5,B6,116,N274JB,JFK,SYR,937,933,-4,18,951,80,67,46,209,1037,3,1057,1040,-17,0,0,,,,,,
2015,3,6,5,B6,2602,N355JB,JFK,BUF,1039,1114,35,18,1132,84,81,59,301,1231,4,1203,1235,32,0,0,,0,0,21,11,0
2015,3,6,5,EV,5535,N710EV,ROC,LGA,1124,1212,48,8,1220,74,70,45,254,1305,17,1238,1322,44,0,0,,0,0,44,0,0
2015,3,6,5,B6,315,N274JB,SYR,JFK,1133,1123,-10,11,1134,74,59,43,209,1217,5,1247,1222,-25,0,0,,,,,,
2015,3,6,5,B6,285,N625JB,ROC,JFK,1142,,,,,79,,,264,,,1301,,,0,1,A,,,,,
2015,3,6,5,EV,5094,N740EV,BUF,LGA,1153,1323,90,29,1352,83,85,51,292,1443,5,1316,1448,92,0,0,,2,0,32,58,0
2015,3,6,5,B6,2401,N355JB,BUF,JFK,1241,1325,44,9,1334,87,74,57,301,1431,8,1408,1439,31,0,0,,0,0,14,17,0
2015,3,6,5,EV,5317,N614QX,LGA,SYR,1243,1343,60,28,1411,78,72,40,198,1451,4,1401,1455,54,0,0,,0,0,0,54,0
2015,3,6,5,B6,316,N351JB,JFK,SYR,1310,1305,-5,17,1322,81,68,49,209,1411,2,1431,1413,-18,0,0,,,,,,
2015,3,6,5,B6,2402,N309JB,JFK,BUF,1325,1319,-6,17,1336,89,78,59,301,1435,2,1454,1437,-17,0,0,,,,,,
2015,3,6,5,EV,4951,N614QX,SYR,LGA,1436,1534,58,10,1544,79,52,36,198,1620,6,1555,1626,31,0,0,,0,0,0,31,0
2015,3,6,5,B6,1515,N351JB,SYR,JFK,1507,1720,133,34,1754,87,104,61,209,1855,9,1634,1904,150,0,0,,17,0,133,0,0
2015,3,6,5,B6,2601,N309JB,BUF,JFK,1530,1531,1,9,1540,90,69,57,301,1637,3,1700,1640,-20,0,0,,,,,,
2015,3,6,5,B6,286,N318JB,JFK,ROC,1630,1626,-4,12,1638,93,70,53,264,1731,5,1803,1736,-27,0,0,,,,,,
2015,3,6,5,B6,2302,N179JB,JFK,BUF,1630,1634,4,10,1644,98,72,60,301,1744,2,1808,1746,-22,0,0,,,,,,
2015,3,6,5,EV,5459,N614QX,LGA,BUF,1645,1819,94,22,1841,92,78,51,292,1932,5,1817,1937,80,0,0,,0,0,49,31,0
2015,3,6,5,B6,2202,N355JB,JFK,BUF,1830,2007,97,19,2026,100,79,57,301,2123,3,2010,2126,76,0,0,,0,0,27,49,0
2015,3,6,5,B6,585,N318JB,ROC,JFK,1840,1828,-12,11,1839,87,78,57,264,1936,10,2007,1946,-21,0,0,,,,,,
2015,3,6,5,B6,2701,N179JB,BUF,JFK,1844,1835,-9,10,1845,95,87,65,301,1950,12,2019,2002,-17,0,0,,,,,,
2015,3,6,5,EV,5129,N614QX,BUF,LGA,1852,2010,78,18,2028,88,106,51,292,2119,37,2020,2156,96,0,0,,18,0,16,62,0
2015,3,6,5,B6,1001,N355JB,BUF,JFK,2046,2154,68,9,2203,87,81,68,301,2311,4,2213,2315,62,0,0,,0,0,0,62,0
2015,3,6,5,B6,702,N309JB,JFK,BUF,2150,2218,28,13,2231,95,72,57,301,2328,2,2325,2330,5,0,0,,,,,,
2015,3,6,5,B6,1816,N198JB,JFK,SYR,2229,2309,40,20,2329,70,66,43,209,12,3,2339,15,36,0,0,,0,0,36,0,0
2015,3,6,5,B6,486,N324JB,JFK,ROC,2236,2236,0,14,2250,82,72,52,264,2342,6,2358,2348,-10,0,0,,,,,,
2015,3,6,5,B6,2002,N358JB,JFK,BUF,2259,2324,25,29,2353,84,87,55,301,48,3,23,51,28,0,0,,3,0,25,0,0
2015,3,7,6,B6,2001,N358JB,BUF,JFK,536,529,-7,20,549,84,86,56,301,645,10,700,655,-5,0,0,,,,,,
